,timespan,SleepStatus,actigraphy,light,Schedule,detailed_sleepwake
61089,135,Wake,57.0,39.74,1,1.0
61090,136,Wake,20.0,41.5,1,1.0
61091,137,Wake,399.0,32.7,1,1.0
61092,138,Wake,243.0,12.61,1,1.0
61093,139,Wake,217.0,17.83,1,1.0
61094,140,Wake,259.0,21.2,1,1.0
61095,141,Wake,866.0,23.63,1,1.0
61096,142,Wake,15.0,20.75,1,1.0
61097,143,Wake,25.0,22.63,1,1.0
61098,144,Wake,57.0,27.5,1,1.0
61099,145,Wake,20.0,24.15,1,1.0
61100,146,Wake,24.0,23.12,1,1.0
61101,147,Wake,113.0,46.25,1,1.0
61102,148,Wake,88.0,38.05,1,1.0
61103,149,Wake,153.0,28.72,1,1.0
61104,150,Wake,74.0,34.9,1,1.0
61105,151,Wake,45.0,29.99,1,1.0
61106,152,Wake,61.0,69.79,1,1.0
61107,153,Wake,226.0,32.0,1,1.0
61108,154,Wake,22.0,32.7,1,1.0
61109,155,Wake,268.0,33.42,1,1.0
61110,156,Wake,787.0,36.44,1,1.0
61111,157,Wake,170.0,49.35,1,1.0
61112,158,Wake,64.0,94.52,1,1.0
61113,159,Wake,64.0,76.11,1,1.0
61114,160,Wake,34.0,59.97,1,1.0
61115,161,Wake,15.0,37.24,1,1.0
61116,162,Wake,339.0,52.66,1,1.0
61117,163,Wake,243.0,56.2,1,1.0
61118,164,Wake,440.0,39.74,1,1.0
61119,165,Wake,455.0,37.24,1,1.0
61120,166,Wake,177.0,43.34,1,1.0
61121,167,Wake,148.0,25.22,1,1.0
61122,168,Wake,133.0,37.24,1,1.0
61123,169,Wake,190.0,66.83,1,1.0
61124,170,Wake,362.0,41.5,1,1.0
61125,171,Wake,204.0,33.42,1,1.0
61126,172,Wake,386.0,42.41,1,1.0
61127,173,Wake,426.0,61.29,1,1.0
61128,174,Wake,197.0,74.48,1,1.0
61129,175,Wake,296.0,41.5,1,1.0
61130,176,Wake,399.0,31.31,1,1.0
61131,177,Wake,787.0,26.33,1,1.0
61132,178,Wake,413.0,29.99,1,1.0
61133,179,Wake,374.0,29.34,1,1.0
61134,180,Wake,470.0,52.66,1,1.0
61135,181,Wake,190.0,42.41,1,1.0
61136,182,Wake,286.0,28.1,1,1.0
61137,183,Wake,440.0,42.41,1,1.0
61138,184,Wake,104.0,20.75,1,1.0
61139,185,Wake,34.0,40.61,1,1.0
61140,186,Wake,153.0,79.48,1,1.0
61141,187,Wake,211.0,92.49,1,1.0
61142,188,Wake,148.0,56.2,1,1.0
61143,189,Wake,413.0,88.57,1,1.0
61144,190,Wake,190.0,130.8,1,1.0
61145,191,Wake,204.0,44.29,1,1.0
61146,192,Wake,77.0,52.66,1,1.0
61147,193,Wake,133.0,37.24,1,1.0
61148,194,Wake,0.0,61.29,1,0.0
61149,195,Wake,0.0,61.29,1,1.0
61150,196,Wake,170.0,77.78,1,1.0
61151,197,Wake,153.0,96.59,1,1.0
61152,198,Wake,217.0,128.0,1,1.0
61153,199,Wake,455.0,77.78,1,1.0
61154,200,Wake,108.0,139.59,1,1.0
61155,201,Wake,190.0,125.26,1,1.0
61156,202,Wake,455.0,90.51,1,1.0
61157,203,Wake,485.0,119.95,1,1.0
61158,204,Wake,440.0,48.29,1,1.0
61159,205,Wake,286.0,36.44,1,1.0
61160,206,Wake,133.0,32.7,1,1.0
61161,207,Wake,104.0,32.7,1,1.0
61162,208,Wake,286.0,76.11,1,1.0
61163,209,Wake,153.0,43.34,1,1.0
61164,210,Wake,190.0,35.66,1,1.0
61165,211,Wake,30.0,76.11,1,1.0
61166,212,Wake,362.0,109.99,1,1.0
61167,213,Wake,339.0,77.78,1,1.0
61168,214,Wake,714.0,66.83,1,1.0
61169,215,Wake,648.0,64.0,1,1.0
61170,216,Wake,217.0,38.89,1,1.0
61171,217,Wake,148.0,22.63,1,1.0
61172,218,Wake,536.0,46.25,1,1.0
61173,219,Wake,339.0,96.59,1,1.0
61174,220,Wake,470.0,37.24,1,1.0
61175,221,Wake,118.0,17.45,1,1.0
61176,222,Wake,113.0,14.99,1,1.0
61177,223,Wake,25.0,26.33,1,1.0
61178,224,Wake,13.0,29.99,1,1.0
61179,225,Wake,536.0,48.29,1,1.0
61180,226,Wake,2771.0,25.22,1,1.0
61181,227,Wake,738.0,56.2,1,1.0
61182,228,Wake,22.0,18.22,1,1.0
61183,229,Wake,738.0,11.81,1,1.0
61184,230,Wake,104.0,23.63,1,1.0
61185,231,Wake,0.0,21.2,1,1.0
61186,232,Wake,0.0,19.44,1,0.0
61187,233,Wake,2.0,16.35,1,0.0
61188,234,Wake,0.0,15.32,1,0.0
61189,235,Wake,91.0,34.9,1,1.0
61190,236,Wake,81.0,72.88,1,1.0
61191,237,Wake,413.0,51.54,1,1.0
61192,238,Wake,552.0,50.43,1,1.0
61193,239,Wake,204.0,43.34,1,1.0
61194,240,Wake,455.0,86.67,1,1.0
61195,241,Wake,628.0,19.87,1,1.0
61196,242,Wake,485.0,12.34,1,1.0
61197,243,Wake,184.0,28.72,1,1.0
61198,244,Wake,2.0,13.17,1,1.0
61199,245,Wake,339.0,21.2,1,1.0
61200,246,Wake,268.0,53.82,1,1.0
61201,247,Wake,296.0,25.22,1,1.0
61202,248,Wake,2.0,11.56,1,1.0
61203,249,Wake,22.0,7.18,1,0.0
61204,250,Wake,0.0,6.17,1,0.0
61205,251,Wake,7.0,6.3,1,0.0
61206,252,Wake,7.0,1.54,1,0.0
61207,253,Wake,0.0,0.69,1,0.0
61208,254,Wake,128.0,4.56,1,1.0
61209,255,Wake,12.0,34.9,1,0.0
61210,256,Wake,0.0,38.89,1,0.0
61211,257,Wake,0.0,38.89,1,0.0
61212,258,Wake,0.0,33.42,1,0.0
61213,259,Wake,0.0,34.9,1,0.0
61214,260,Wake,0.0,35.66,1,1.0
61215,261,Wake,138.0,33.42,1,1.0
61216,262,Wake,317.0,58.69,1,1.0
61217,263,Wake,20.0,24.68,1,1.0
61218,264,Wake,15.0,22.63,1,0.0
61219,265,Wake,34.0,21.2,1,1.0
61220,266,Wake,7.0,14.05,1,0.0
61221,267,Wake,64.0,21.67,1,1.0
61222,268,Wake,0.0,12.07,1,0.0
61223,269,Wake,0.0,12.07,1,0.0
61224,270,Wake,0.0,11.07,1,1.0
61225,271,Wake,628.0,40.61,1,1.0
61226,272,Wake,251.0,109.99,1,1.0
61227,273,Wake,386.0,96.59,1,1.0
61228,274,Wake,571.0,66.83,1,1.0
61229,275,Wake,234.0,50.43,1,1.0
61230,276,Wake,286.0,52.66,1,1.0
61231,277,Wake,296.0,46.25,1,1.0
61232,278,Wake,211.0,53.82,1,1.0
61233,279,Wake,317.0,77.78,1,1.0
61234,280,Wake,148.0,48.29,1,1.0
61235,281,Wake,455.0,32.0,1,1.0
61236,282,Wake,413.0,27.5,1,1.0
61237,283,Wake,426.0,26.91,1,1.0
61238,284,Wake,536.0,40.61,1,1.0
61239,285,Wake,317.0,64.0,1,1.0
61240,286,Wake,138.0,59.97,1,1.0
61241,287,Wake,386.0,32.7,1,1.0
61242,288,Wake,286.0,22.63,1,1.0
61243,289,Wake,1117.0,44.29,1,1.0
61244,290,Wake,64.0,48.29,1,1.0
61245,291,Wake,128.0,23.63,1,1.0
61246,292,Wake,413.0,0.15,1,1.0
61247,293,Wake,426.0,25.77,1,1.0
61248,294,Wake,128.0,23.63,1,1.0
61249,295,Wake,217.0,25.22,1,1.0
61250,296,Wake,350.0,24.68,1,1.0
61251,297,Wake,440.0,20.3,1,1.0
61252,298,Wake,440.0,3.67,1,1.0
61253,299,Wake,426.0,34.9,1,1.0
61254,300,Wake,307.0,3.44,1,1.0
61255,301,Wake,234.0,0.11,1,1.0
61256,302,Wake,61.0,0.13,1,1.0
61257,303,Wake,276.0,3.15,1,1.0
61258,304,Wake,84.0,7.5,1,1.0
61259,305,Wake,234.0,9.31,1,1.0
61260,306,Wake,440.0,7.34,1,1.0
61261,307,Wake,413.0,10.6,1,1.0
61262,308,Wake,1267.0,13.45,1,1.0
61263,309,Wake,226.0,72.88,1,1.0
61264,310,Wake,217.0,59.97,1,1.0
61265,311,Wake,307.0,61.29,1,1.0
61266,312,Wake,552.0,23.63,1,1.0
61267,313,Wake,470.0,19.44,1,1.0
61268,314,Wake,350.0,0.2,1,1.0
61269,315,Wake,197.0,8.18,1,1.0
61270,316,Wake,399.0,12.07,1,1.0
61271,317,Wake,552.0,26.91,1,1.0
61272,318,Wake,296.0,16.35,1,1.0
61273,319,Wake,670.0,38.05,1,1.0
61274,320,Wake,197.0,0.82,1,1.0
61275,321,Wake,327.0,5.54,1,1.0
61276,322,Wake,761.0,12.88,1,1.0
61277,323,Wake,170.0,3.59,1,1.0
61278,324,Wake,30.0,6.58,1,1.0
61279,325,Wake,519.0,17.07,1,1.0
61280,326,Wake,589.0,10.83,1,1.0
61281,327,Wake,608.0,14.36,1,1.0
61282,328,Wake,552.0,16.35,1,1.0
61283,329,Wake,350.0,10.37,1,1.0
61284,330,Wake,226.0,74.48,1,1.0
61285,331,Wake,163.0,100.86,1,1.0
61286,332,Wake,211.0,88.57,1,1.0
61287,333,Wake,276.0,26.91,1,1.0
61288,334,Wake,286.0,12.07,1,1.0
61289,335,Wake,317.0,11.81,1,1.0
61290,336,Wake,839.0,10.37,1,1.0
61291,337,Wake,286.0,37.24,1,1.0
61292,338,Wake,259.0,29.99,1,1.0
61293,339,Wake,519.0,12.88,1,1.0
61294,340,Wake,519.0,49.35,1,1.0
61295,341,Wake,485.0,0.12,1,1.0
61296,342,Wake,307.0,45.25,1,1.0
61297,343,Wake,571.0,14.05,1,1.0
61298,344,Wake,502.0,8.18,1,1.0
61299,345,Wake,413.0,13.75,1,1.0
61300,346,Wake,470.0,5.78,1,1.0
61301,347,Wake,485.0,6.58,1,1.0
61302,348,Wake,426.0,12.61,1,1.0
61303,349,Wake,296.0,29.99,1,1.0
61304,350,Wake,470.0,13.45,1,1.0
61305,351,Wake,485.0,15.66,1,1.0
61306,352,Wake,866.0,23.12,1,1.0
61307,353,Wake,628.0,5.78,1,1.0
61308,354,Wake,536.0,9.72,1,1.0
61309,355,Wake,339.0,10.15,1,1.0
61310,356,Wake,286.0,7.66,1,1.0
61311,357,Wake,374.0,17.45,1,1.0
61312,358,Wake,628.0,32.7,1,1.0
61313,359,Wake,1016.0,12.61,1,1.0
61314,360,Wake,307.0,96.59,1,1.0
61315,361,Wake,158.0,90.51,1,1.0
61316,362,Wake,123.0,94.52,1,1.0
61317,363,Wake,133.0,98.7,1,1.0
61318,364,Wake,259.0,92.49,1,1.0
61319,365,Wake,286.0,71.32,1,1.0
61320,366,Wake,362.0,65.4,1,1.0
61321,367,Wake,44.0,64.0,1,1.0
61322,368,Wake,2.0,77.78,1,1.0
61323,369,Wake,177.0,77.78,1,1.0
61324,370,Wake,296.0,65.4,1,1.0
61325,371,Wake,455.0,31.31,1,1.0
61326,372,Wake,536.0,76.11,1,1.0
61327,373,Wake,426.0,36.44,1,1.0
61328,374,Wake,589.0,40.61,1,1.0
61329,375,Wake,29.0,12.88,1,1.0
61330,376,Wake,317.0,12.07,1,1.0
61331,377,Wake,536.0,18.22,1,1.0
61332,378,Wake,1048.0,41.5,1,1.0
61333,379,Wake,738.0,23.12,1,1.0
61334,380,Wake,787.0,25.77,1,1.0
61335,381,Wake,608.0,36.44,1,1.0
61336,382,Wake,571.0,38.05,1,1.0
61337,383,Wake,519.0,69.79,1,1.0
61338,384,Wake,259.0,52.66,1,1.0
61339,385,Wake,101.0,58.69,1,1.0
61340,386,Wake,128.0,92.49,1,1.0
61341,387,Wake,45.0,84.82,1,1.0
61342,388,Wake,276.0,59.97,1,1.0
61343,389,Wake,1016.0,25.22,1,1.0
61344,390,Wake,197.0,50.43,1,1.0
61345,391,Wake,7.0,84.82,1,1.0
61346,392,Wake,866.0,52.66,1,1.0
61347,393,Wake,204.0,64.0,1,1.0
61348,394,Wake,226.0,72.88,1,1.0
61349,395,Wake,104.0,90.51,1,1.0
61350,396,Wake,15.0,34.9,1,1.0
61351,397,Wake,54.0,36.44,1,1.0
61352,398,Wake,0.0,41.5,1,1.0
61353,399,Wake,339.0,69.79,1,1.0
61354,400,Wake,923.0,69.79,1,1.0
61355,401,Wake,251.0,117.38,1,1.0
61356,402,Wake,276.0,50.43,1,1.0
61357,403,Wake,94.0,50.43,1,1.0
61358,404,Wake,190.0,28.72,1,1.0
61359,405,Wake,440.0,47.26,1,1.0
61360,406,Wake,552.0,86.67,1,1.0
61361,407,Wake,226.0,43.34,1,1.0
61362,408,Wake,153.0,26.33,1,1.0
61363,409,Wake,426.0,62.63,1,1.0
61364,410,Wake,113.0,52.66,1,1.0
61365,411,Wake,413.0,81.22,1,1.0
61366,412,Wake,170.0,71.32,1,1.0
61367,413,Wake,211.0,58.69,1,1.0
61368,414,Wake,197.0,53.82,1,1.0
61369,415,Wake,296.0,61.29,1,1.0
61370,416,Wake,226.0,59.97,1,1.0
61371,417,Wake,470.0,69.79,1,1.0
61372,418,Wake,761.0,61.29,1,1.0
61373,419,Wake,714.0,71.32,1,1.0
61374,420,Wake,276.0,96.59,1,1.0
61375,421,Wake,276.0,88.57,1,1.0
61376,422,Wake,485.0,55.0,1,1.0
61377,423,Wake,339.0,46.25,1,1.0
61378,424,Wake,670.0,74.48,1,1.0
61379,425,Wake,327.0,61.29,1,1.0
61380,426,Wake,571.0,61.29,1,1.0
61381,427,Wake,259.0,51.54,1,1.0
61382,428,Wake,455.0,69.79,1,1.0
61383,429,Wake,470.0,84.82,1,1.0
61384,430,Wake,670.0,79.48,1,1.0
61385,431,Wake,133.0,28.1,1,1.0
61386,432,Wake,204.0,27.5,1,1.0
61387,433,Wake,211.0,81.22,1,1.0
61388,434,Wake,71.0,105.33,1,1.0
61389,435,Wake,123.0,47.26,1,1.0
61390,436,Wake,190.0,39.74,1,1.0
61391,437,Wake,29.0,21.67,1,1.0
61392,438,Wake,197.0,64.0,1,1.0
61393,439,Wake,317.0,65.4,1,1.0
61394,440,Wake,5.0,12.88,1,1.0
61395,441,Wake,0.0,15.32,1,0.0
61396,442,Wake,7.0,19.87,1,1.0
61397,443,Wake,108.0,41.5,1,1.0
61398,444,Wake,692.0,107.63,1,1.0
61399,445,Wake,455.0,34.9,1,1.0
61400,446,Wake,177.0,44.29,1,1.0
61401,447,Wake,163.0,25.77,1,1.0
61402,448,Wake,350.0,16.0,1,1.0
61403,449,Wake,485.0,52.66,1,1.0
61404,450,Wake,714.0,46.25,0,1.0
61405,451,Wake,1681.0,74.48,0,1.0
61406,452,Wake,350.0,57.43,0,1.0
61407,453,Wake,413.0,48.29,0,1.0
61408,454,Wake,143.0,48.29,0,1.0
61409,455,Wake,552.0,64.0,0,1.0
61410,456,Wake,923.0,40.61,0,1.0
61411,457,Wake,738.0,47.26,0,1.0
61412,458,Wake,692.0,23.63,0,1.0
61413,459,Wake,1081.0,0.01,0,1.0
61414,460,Wake,738.0,0.05,0,1.0
61415,461,Wake,648.0,0.23,0,1.0
61416,462,Wake,648.0,0.46,0,1.0
61417,463,Wake,894.0,4.97,0,1.0
61418,464,Wake,251.0,24.68,0,1.0
61419,465,Wake,113.0,0.05,0,1.0
61420,466,Wake,571.0,46.25,0,1.0
61421,467,Wake,7.0,55.0,0,1.0
61422,468,Wake,29.0,44.29,0,1.0
61423,469,Wake,29.0,45.25,0,1.0
61424,470,Wake,226.0,38.89,0,1.0
61425,471,Wake,286.0,37.24,0,1.0
61426,472,Wake,34.0,48.29,0,1.0
61427,473,Wake,25.0,44.29,0,1.0
61428,474,Wake,32.0,44.29,0,1.0
61429,475,Wake,61.0,41.5,0,1.0
61430,476,Wake,77.0,52.66,0,1.0
61431,477,Wake,88.0,52.66,0,1.0
61432,478,Wake,177.0,41.5,0,1.0
61433,479,Wake,519.0,64.0,0,1.0
61434,480,Wake,286.0,72.88,0,1.0
61435,481,Wake,536.0,53.82,0,1.0
61436,482,Wake,327.0,42.41,0,1.0
61437,483,Wake,552.0,38.89,0,1.0
61438,484,Wake,455.0,29.99,0,1.0
61439,485,Wake,374.0,72.88,0,1.0
61440,486,Wake,866.0,72.88,0,1.0
61441,487,Wake,362.0,20.75,0,1.0
61442,488,Wake,470.0,61.29,0,1.0
61443,489,Wake,608.0,22.14,0,1.0
61444,490,Wake,670.0,0.08,0,1.0
61445,491,Wake,455.0,0.05,0,1.0
61446,492,Wake,787.0,2.54,0,1.0
61447,493,Wake,866.0,3.29,0,1.0
61448,494,Wake,1267.0,0.02,0,1.0
61449,495,Wake,761.0,0.01,0,1.0
61450,496,Wake,276.0,0.3,0,1.0
61451,497,Wake,276.0,0.65,0,1.0
61452,498,Wake,71.0,0.09,0,1.0
61453,499,Wake,74.0,0.34,0,1.0
61454,500,Wake,226.0,1.51,0,1.0
61455,501,Wake,259.0,0.34,0,1.0
61456,502,Wake,714.0,0.46,0,1.0
61457,503,Wake,589.0,0.43,0,1.0
61458,504,Wake,440.0,0.01,0,1.0
61459,505,Wake,787.0,5.91,0,1.0
61460,506,Wake,648.0,5.91,0,1.0
61461,507,Wake,1482.0,0.09,0,1.0
61462,508,Wake,608.0,0.4,0,1.0
61463,509,Wake,399.0,29.34,0,1.0
61464,510,Wake,170.0,22.14,0,1.0
61465,511,Wake,426.0,15.32,0,1.0
61466,512,Wake,339.0,16.35,0,1.0
61467,513,Wake,158.0,18.62,0,1.0
61468,514,Wake,608.0,21.67,0,1.0
61469,515,Wake,217.0,0.43,0,1.0
61470,516,Wake,0.0,0.69,0,
61471,517,Wake,,,0,
61472,518,Wake,,,0,
61473,519,Wake,,,0,
61474,520,Wake,,,0,
61475,521,Wake,,,0,
61476,522,Wake,,,0,
61477,523,Wake,,,0,
61478,524,Wake,,,0,
61479,525,Wake,,,0,
61480,526,Wake,,,0,
61481,527,Wake,,,0,
61482,528,Wake,,,0,
61483,529,Wake,0.0,0.2,0,
61484,530,Wake,0.0,0.23,0,1.0
61485,531,Wake,426.0,0.47,0,1.0
61486,532,Wake,714.0,2.38,0,1.0
61487,533,Wake,71.0,0.28,0,1.0
61488,534,Wake,5.0,0.15,0,1.0
61489,535,Wake,0.0,0.22,0,0.0
61490,536,Wake,0.0,0.3,0,0.0
61491,537,Wake,0.0,0.29,0,0.0
61492,538,Wake,0.0,0.3,0,0.0
61493,539,Wake,0.0,0.3,0,0.0
61494,540,Wake,0.0,0.3,0,0.0
61495,541,Wake,0.0,0.3,0,0.0
61496,542,Wake,0.0,0.3,0,0.0
61497,543,Wake,0.0,0.35,0,0.0
61498,544,Wake,2.0,0.37,0,0.0
61499,545,Wake,0.0,0.43,0,0.0
61500,546,Wake,0.0,0.46,0,0.0
61501,547,Wake,0.0,0.46,0,0.0
61502,548,Wake,0.0,0.46,0,0.0
61503,549,Wake,15.0,0.46,0,0.0
61504,550,Wake,74.0,2.0,0,1.0
61505,551,Wake,0.0,2.77,0,0.0
61506,552,Wake,3.0,2.59,0,0.0
61507,553,Wake,45.0,0.42,0,1.0
61508,554,Wake,0.0,0.01,0,0.0
61509,555,Wake,7.0,0.01,0,0.0
61510,556,Wake,15.0,0.01,0,0.0
61511,557,Wake,0.0,0.01,0,0.0
61512,558,Wake,0.0,0.01,0,0.0
61513,559,Wake,7.0,0.01,0,0.0
61514,560,Wake,0.0,0.01,0,0.0
61515,561,Wake,0.0,0.01,0,0.0
61516,562,Wake,2.0,0.01,0,1.0
61517,563,Wake,296.0,0.01,0,1.0
61518,564,Wake,34.0,0.01,0,1.0
61519,565,Wake,3.0,0.01,0,0.0
61520,566,Wake,5.0,0.01,0,0.0
61521,567,Wake,0.0,0.01,0,0.0
61522,568,Wake,3.0,0.01,0,0.0
61523,569,Wake,0.0,0.01,0,0.0
61524,570,Wake,0.0,0.01,0,0.0
61525,571,Wake,0.0,0.01,0,0.0
61526,572,Wake,0.0,0.01,0,0.0
61527,573,Wake,0.0,0.01,0,0.0
61528,574,Wake,0.0,0.01,0,0.0
61529,575,Wake,0.0,0.01,0,0.0
61530,576,Wake,7.0,0.01,0,0.0
61531,577,Wake,0.0,0.01,0,0.0
61532,578,Wake,0.0,0.01,0,0.0
61533,579,Wake,0.0,0.01,0,0.0
61534,580,Wake,0.0,0.01,0,0.0
61535,581,Wake,0.0,0.01,0,0.0
61536,582,Wake,0.0,0.01,0,0.0
61537,583,Wake,2.0,0.01,0,0.0
61538,584,Wake,0.0,0.01,0,0.0
61539,585,Wake,0.0,0.01,0,0.0
61540,586,Wake,0.0,0.01,0,0.0
61541,587,Wake,0.0,0.01,0,0.0
61542,588,Wake,0.0,0.01,0,0.0
61543,589,Wake,0.0,0.01,0,0.0
61544,590,Wake,0.0,0.01,0,0.0
61545,591,Wake,0.0,0.01,0,1.0
61546,592,Wake,0.0,0.01,0,1.0
61547,593,Wake,1016.0,1.04,0,1.0
61548,594,Wake,374.0,1.11,0,1.0
61549,595,Wake,3.0,1.45,0,1.0
61550,596,Wake,0.0,1.72,0,1.0
61551,597,Wake,839.0,0.65,0,1.0
61552,598,Wake,628.0,0.01,0,1.0
61553,599,Wake,350.0,2.0,0,1.0
61554,600,Wake,923.0,0.47,0,1.0
61555,601,Wake,738.0,3.08,0,1.0
61556,602,Wake,386.0,3.75,0,1.0
61557,603,Wake,153.0,2.71,0,1.0
61558,604,Wake,552.0,5.42,0,1.0
61559,605,Wake,470.0,4.36,0,1.0
61560,606,Wake,761.0,0.94,0,1.0
61561,607,Wake,440.0,7.66,0,1.0
61562,608,Wake,571.0,7.18,0,1.0
61563,609,Wake,2525.0,13.17,0,1.0
61564,610,Wake,251.0,19.87,0,1.0
61565,611,Wake,339.0,3.75,0,1.0
61566,612,Wake,251.0,2.33,0,1.0
61567,613,Wake,25.0,24.68,0,1.0
61568,614,Wake,170.0,4.65,0,1.0
61569,615,Wake,98.0,18.62,0,1.0
61570,616,Wake,0.0,30.64,0,1.0
61571,617,Wake,52.0,25.22,0,1.0
61572,618,Wake,163.0,25.77,0,1.0
61573,619,Wake,113.0,17.45,0,1.0
61574,620,Wake,276.0,7.03,0,1.0
61575,621,Wake,123.0,5.91,0,1.0
61576,622,Wake,0.0,4.36,0,0.0
61577,623,Wake,7.0,5.19,0,0.0
61578,624,Wake,51.0,5.19,0,1.0
61579,625,Wake,276.0,7.34,0,1.0
61580,626,Wake,44.0,1.79,0,1.0
61581,627,Wake,27.0,0.88,0,1.0
61582,628,Wake,25.0,0.79,0,1.0
61583,629,Wake,20.0,2.13,0,1.0
61584,630,Wake,296.0,3.51,0,1.0
61585,631,Wake,44.0,1.87,0,1.0
61586,632,Wake,49.0,2.04,0,1.0
61587,633,Wake,3.0,1.33,0,0.0
61588,634,Wake,44.0,2.48,0,1.0
61589,635,Wake,42.0,5.19,0,1.0
61590,636,Wake,88.0,2.43,0,1.0
61591,637,Wake,54.0,2.23,0,1.0
61592,638,Wake,138.0,9.72,0,1.0
61593,639,Wake,7.0,6.17,0,1.0
61594,640,Wake,153.0,6.73,0,1.0
61595,641,Wake,88.0,3.02,0,1.0
61596,642,Wake,77.0,3.15,0,1.0
61597,643,Wake,234.0,6.3,0,1.0
61598,644,Wake,61.0,9.93,0,1.0
61599,645,Wake,45.0,4.09,0,1.0
61600,646,Wake,339.0,7.03,0,1.0
61601,647,Wake,133.0,16.0,0,1.0
61602,648,Wake,0.0,18.62,0,1.0
61603,649,Wake,101.0,12.07,0,1.0
61604,650,Wake,204.0,4.97,0,1.0
61605,651,Wake,0.0,0.71,0,1.0
61606,652,Wake,0.0,1.92,0,0.0
61607,653,Wake,0.0,1.48,0,1.0
61608,654,Wake,217.0,0.69,0,1.0
61609,655,Wake,67.0,1.11,0,1.0
61610,656,Wake,204.0,16.35,0,1.0
61611,657,Wake,204.0,10.83,0,1.0
61612,658,Wake,54.0,20.3,0,1.0
61613,659,Wake,204.0,7.18,0,1.0
61614,660,Wake,0.0,21.2,0,1.0
61615,661,Wake,77.0,0.39,0,1.0
61616,662,Wake,0.0,0.01,0,0.0
61617,663,Wake,77.0,0.9,0,1.0
61618,664,Wake,27.0,1.19,0,1.0
61619,665,Wake,0.0,0.01,0,0.0
61620,666,Wake,0.0,0.01,0,0.0
61621,667,Wake,0.0,0.01,0,0.0
61622,668,Wake,0.0,0.01,0,0.0
61623,669,Wake,61.0,1.07,0,1.0
61624,670,Wake,74.0,1.35,0,1.0
61625,671,Wake,374.0,0.9,0,1.0
61626,672,Wake,571.0,0.98,0,1.0
61627,673,Wake,84.0,2.0,0,1.0
61628,674,Wake,108.0,0.9,0,1.0
61629,675,Wake,7.0,0.81,0,1.0
61630,676,Wake,32.0,0.71,0,1.0
61631,677,Wake,163.0,0.48,0,1.0
61632,678,Wake,692.0,0.21,0,1.0
61633,679,Wake,0.0,0.01,0,
61634,680,Wake,,,0,
61635,681,Wake,,,0,
61636,682,Wake,,,0,
61637,683,Wake,,,0,
61638,684,Wake,,,0,
61639,685,Wake,0.0,0.01,0,
61640,686,Wake,0.0,0.01,0,1.0
61641,687,Wake,894.0,0.61,0,1.0
61642,688,Wake,866.0,37.24,0,1.0
61643,689,Wake,648.0,5.42,0,1.0
61644,690,Wake,286.0,3.29,0,1.0
61645,691,Wake,692.0,2.18,0,1.0
61646,692,Wake,455.0,4.46,0,1.0
61647,693,Wake,536.0,2.0,0,1.0
61648,694,Wake,670.0,5.78,0,1.0
61649,695,Wake,648.0,5.19,0,1.0
61650,696,Wake,296.0,4.36,0,1.0
61651,697,Wake,536.0,3.51,0,1.0
61652,698,Wake,761.0,2.0,0,1.0
61653,699,Wake,374.0,4.86,0,1.0
61654,700,Wake,177.0,3.91,0,1.0
61655,701,Wake,296.0,5.66,0,1.0
61656,702,Wake,88.0,6.04,0,1.0
61657,703,Wake,413.0,4.0,0,1.0
61658,704,Wake,54.0,1.14,0,1.0
61659,705,Wake,29.0,0.82,0,1.0
61660,706,Wake,0.0,0.71,0,1.0
61661,707,Wake,74.0,0.9,0,1.0
61662,708,Wake,502.0,3.02,0,1.0
61663,709,Wake,386.0,6.58,0,1.0
61664,710,Wake,761.0,16.0,0,1.0
61665,711,Wake,374.0,331.99,0,1.0
61666,712,Wake,692.0,100.86,0,1.0
61667,713,Wake,259.0,0.01,0,1.0
61668,714,Wake,1393.0,1.51,0,1.0
61669,715,Wake,761.0,17.45,0,1.0
61670,716,Wake,1016.0,18.62,0,1.0
61671,717,Wake,44.0,1.51,0,1.0
61672,718,Wake,413.0,1.96,0,1.0
61673,719,Wake,74.0,0.01,0,1.0
61674,720,Wake,113.0,1.04,0,1.0
61675,721,Wake,57.0,2.59,0,1.0
61676,722,Wake,0.0,3.22,0,0.0
61677,723,Wake,0.0,2.65,0,1.0
61678,724,Wake,296.0,2.43,0,1.0
61679,725,Wake,77.0,1.38,0,1.0
61680,726,Wake,19.0,1.3,0,1.0
61681,727,Wake,0.0,1.3,0,0.0
61682,728,Wake,0.0,1.33,0,0.0
61683,729,Wake,0.0,1.22,0,0.0
61684,730,Wake,0.0,1.19,0,0.0
61685,731,Wake,0.0,1.19,0,0.0
61686,732,Wake,20.0,1.24,0,0.0
61687,733,Wake,0.0,2.33,0,0.0
61688,734,Wake,0.0,2.33,0,0.0
61689,735,Wake,7.0,1.65,0,0.0
61690,736,Wake,0.0,1.22,0,0.0
61691,737,Wake,0.0,1.22,0,0.0
61692,738,Wake,0.0,1.22,0,0.0
61693,739,Wake,0.0,1.19,0,0.0
61694,740,Wake,0.0,1.16,0,0.0
61695,741,Wake,0.0,1.11,0,0.0
61696,742,Wake,0.0,1.16,0,0.0
61697,743,Wake,0.0,1.16,0,0.0
61698,744,Wake,77.0,0.96,0,1.0
61699,745,Wake,27.0,1.3,0,1.0
61700,746,Wake,0.0,2.13,0,0.0
61701,747,Wake,0.0,2.0,0,0.0
